Quellseite;Zielseite;Anchor-Text;Link-Typ;Position/Kontext;Themencluster;Bewertung;Optimierungsvorschlag;Lokale Ziel-URL;nofollow
https://powertech-performance.com/blog/motorwaesche-erfurt-vorteile-kosten/;https://powertech-performance.com/#leistungen;Alle Leistungen ansehen;Bestand: Sprunglink;Sidebar;Motorraumwäsche;technisch lokal auflösbar;;https://powertech-performance.com/;nein
https://powertech-performance.com/blog/motorwaesche-erfurt-vorteile-kosten/;https://powertech-performance.com/pages/kontakt.html;Zur Kontaktseite;Bestand: Seitenlink;Sidebar;Motorraumwäsche;technisch lokal auflösbar;;https://powertech-performance.com/pages/kontakt.html;nein
https://powertech-performance.com/blog/motorwaesche-erfurt-vorteile-kosten/;https://powertech-performance.com/pages/impressum.html;Impressum;Bestand: Seitenlink;Navigation;Motorraumwäsche;technisch lokal auflösbar;;https://powertech-performance.com/pages/impressum.html;nein
https://powertech-performance.com/blog/motorwaesche-erfurt-vorteile-kosten/;https://powertech-performance.com/pages/datenschutz.html;Datenschutzerklärung;Bestand: Seitenlink;Navigation;Motorraumwäsche;technisch lokal auflösbar;;https://powertech-performance.com/pages/datenschutz.html;nein
https://powertech-performance.com/blog/motorwaesche-erfurt-vorteile-kosten/;https://powertech-performance.com/pages/cookie-einstellungen.html;Cookie-Einstellungen;Bestand: Seitenlink;Navigation;Motorraumwäsche;technisch lokal auflösbar;;https://powertech-performance.com/pages/cookie-einstellungen.html;nein
https://powertech-performance.com/blog/motorwaesche-erfurt-vorteile-kosten/;https://powertech-performance.com/pages/seitenuebersicht.html;Seitenübersicht;Bestand: Seitenlink;Navigation;Motorraumwäsche;technisch lokal auflösbar;;https://powertech-performance.com/pages/seitenuebersicht.html;nein
https://powertech-performance.com/blog/motorwaesche-erfurt-vorteile-kosten/;https://powertech-performance.com/pages/impressum.html;Impressum;Bestand: Seitenlink;Inhalt;Motorraumwäsche;technisch lokal auflösbar;;https://powertech-performance.com/pages/impressum.html;nein
https://powertech-performance.com/blog/oldtimer-aufbereitung-erfurt-wertschonende-pflege/;https://powertech-performance.com/;Powertech Performance Logo;Bestand: Seitenlink;Header;Spezialfahrzeuge;technisch lokal auflösbar;;https://powertech-performance.com/;nein
https://powertech-performance.com/blog/oldtimer-aufbereitung-erfurt-wertschonende-pflege/;https://powertech-performance.com/#leistungen;Autoaufbereitung;Bestand: Sprunglink;Navigation;Spezialfahrzeuge;technisch lokal auflösbar;;https://powertech-performance.com/;nein
https://powertech-performance.com/blog/oldtimer-aufbereitung-erfurt-wertschonende-pflege/;https://powertech-performance.com/#ueber-uns;Über uns;Bestand: Sprunglink;Navigation;Spezialfahrzeuge;Sprungziel fehlt;"Passende existierende Abschnitts-ID verwenden; keine Inhaltsbehauptung aus dem alten Anchor übernehmen";https://powertech-performance.com/;nein
https://powertech-performance.com/blog/oldtimer-aufbereitung-erfurt-wertschonende-pflege/;https://powertech-performance.com/blog/;Blog;Bestand: Seitenlink;Navigation;Spezialfahrzeuge;technisch lokal auflösbar;;https://powertech-performance.com/blog/;nein
https://powertech-performance.com/blog/oldtimer-aufbereitung-erfurt-wertschonende-pflege/;https://powertech-performance.com/pages/kontakt.html;Kontakt;Bestand: Seitenlink;Navigation;Spezialfahrzeuge;technisch lokal auflösbar;;https://powertech-performance.com/pages/kontakt.html;nein
https://powertech-performance.com/blog/oldtimer-aufbereitung-erfurt-wertschonende-pflege/;https://powertech-performance.com/pages/kontakt.html;Jetzt anfragen;Bestand: Seitenlink;Inhalt;Spezialfahrzeuge;Generischer Anchor;"Im redaktionellen Text Zielthema nennen; generische Formular-CTAs dürfen bleiben";https://powertech-performance.com/pages/kontakt.html;nein
https://powertech-performance.com/blog/oldtimer-aufbereitung-erfurt-wertschonende-pflege/;https://powertech-performance.com/blog/;Blog;Bestand: Seitenlink;Breadcrumb;Spezialfahrzeuge;technisch lokal auflösbar;;https://powertech-performance.com/blog/;nein
https://powertech-performance.com/blog/oldtimer-aufbereitung-erfurt-wertschonende-pflege/;https://powertech-performance.com/#leistungen;Alle Leistungen ansehen;Bestand: Sprunglink;Sidebar;Spezialfahrzeuge;technisch lokal auflösbar;;https://powertech-performance.com/;nein
https://powertech-performance.com/blog/oldtimer-aufbereitung-erfurt-wertschonende-pflege/;https://powertech-performance.com/pages/kontakt.html;Zur Kontaktseite;Bestand: Seitenlink;Sidebar;Spezialfahrzeuge;technisch lokal auflösbar;;https://powertech-performance.com/pages/kontakt.html;nein
https://powertech-performance.com/blog/oldtimer-aufbereitung-erfurt-wertschonende-pflege/;https://powertech-performance.com/pages/impressum.html;Impressum;Bestand: Seitenlink;Navigation;Spezialfahrzeuge;technisch lokal auflösbar;;https://powertech-performance.com/pages/impressum.html;nein
https://powertech-performance.com/blog/oldtimer-aufbereitung-erfurt-wertschonende-pflege/;https://powertech-performance.com/pages/datenschutz.html;Datenschutzerklärung;Bestand: Seitenlink;Navigation;Spezialfahrzeuge;technisch lokal auflösbar;;https://powertech-performance.com/pages/datenschutz.html;nein
https://powertech-performance.com/blog/oldtimer-aufbereitung-erfurt-wertschonende-pflege/;https://powertech-performance.com/pages/cookie-einstellungen.html;Cookie-Einstellungen;Bestand: Seitenlink;Navigation;Spezialfahrzeuge;technisch lokal auflösbar;;https://powertech-performance.com/pages/cookie-einstellungen.html;nein
https://powertech-performance.com/blog/oldtimer-aufbereitung-erfurt-wertschonende-pflege/;https://powertech-performance.com/pages/seitenuebersicht.html;Seitenübersicht;Bestand: Seitenlink;Navigation;Spezialfahrzeuge;technisch lokal auflösbar;;https://powertech-performance.com/pages/seitenuebersicht.html;nein
https://powertech-performance.com/blog/oldtimer-aufbereitung-erfurt-wertschonende-pflege/;https://powertech-performance.com/pages/impressum.html;Impressum;Bestand: Seitenlink;Inhalt;Spezialfahrzeuge;technisch lokal auflösbar;;https://powertech-performance.com/pages/impressum.html;nein
https://powertech-performance.com/blog/porsche-aufbereitung-erfurt-keramikversiegelung-zertifiziert/;https://powertech-performance.com/;Powertech Performance Logo;Bestand: Seitenlink;Header;Spezialfahrzeuge;technisch lokal auflösbar;;https://powertech-performance.com/;nein
https://powertech-performance.com/blog/porsche-aufbereitung-erfurt-keramikversiegelung-zertifiziert/;https://powertech-performance.com/#leistungen;Autoaufbereitung;Bestand: Sprunglink;Navigation;Spezialfahrzeuge;technisch lokal auflösbar;;https://powertech-performance.com/;nein
https://powertech-performance.com/blog/porsche-aufbereitung-erfurt-keramikversiegelung-zertifiziert/;https://powertech-performance.com/#ueber-uns;Über uns;Bestand: Sprunglink;Navigation;Spezialfahrzeuge;Sprungziel fehlt;"Passende existierende Abschnitts-ID verwenden; keine Inhaltsbehauptung aus dem alten Anchor übernehmen";https://powertech-performance.com/;nein
https://powertech-performance.com/blog/porsche-aufbereitung-erfurt-keramikversiegelung-zertifiziert/;https://powertech-performance.com/blog/;Blog;Bestand: Seitenlink;Navigation;Spezialfahrzeuge;technisch lokal auflösbar;;https://powertech-performance.com/blog/;nein
https://powertech-performance.com/blog/porsche-aufbereitung-erfurt-keramikversiegelung-zertifiziert/;https://powertech-performance.com/pages/kontakt.html;Kontakt;Bestand: Seitenlink;Navigation;Spezialfahrzeuge;technisch lokal auflösbar;;https://powertech-performance.com/pages/kontakt.html;nein
https://powertech-performance.com/blog/porsche-aufbereitung-erfurt-keramikversiegelung-zertifiziert/;https://powertech-performance.com/pages/kontakt.html;Jetzt anfragen;Bestand: Seitenlink;Inhalt;Spezialfahrzeuge;Generischer Anchor;"Im redaktionellen Text Zielthema nennen; generische Formular-CTAs dürfen bleiben";https://powertech-performance.com/pages/kontakt.html;nein
https://powertech-performance.com/blog/porsche-aufbereitung-erfurt-keramikversiegelung-zertifiziert/;https://powertech-performance.com/blog/;Blog;Bestand: Seitenlink;Breadcrumb;Spezialfahrzeuge;technisch lokal auflösbar;;https://powertech-performance.com/blog/;nein
https://powertech-performance.com/blog/porsche-aufbereitung-erfurt-keramikversiegelung-zertifiziert/;https://powertech-performance.com/#leistungen;Alle Leistungen ansehen;Bestand: Sprunglink;Sidebar;Spezialfahrzeuge;technisch lokal auflösbar;;https://powertech-performance.com/;nein
https://powertech-performance.com/blog/porsche-aufbereitung-erfurt-keramikversiegelung-zertifiziert/;https://powertech-performance.com/pages/kontakt.html;Zur Kontaktseite;Bestand: Seitenlink;Sidebar;Spezialfahrzeuge;technisch lokal auflösbar;;https://powertech-performance.com/pages/kontakt.html;nein
https://powertech-performance.com/blog/porsche-aufbereitung-erfurt-keramikversiegelung-zertifiziert/;https://powertech-performance.com/pages/impressum.html;Impressum;Bestand: Seitenlink;Navigation;Spezialfahrzeuge;technisch lokal auflösbar;;https://powertech-performance.com/pages/impressum.html;nein
https://powertech-performance.com/blog/porsche-aufbereitung-erfurt-keramikversiegelung-zertifiziert/;https://powertech-performance.com/pages/datenschutz.html;Datenschutzerklärung;Bestand: Seitenlink;Navigation;Spezialfahrzeuge;technisch lokal auflösbar;;https://powertech-performance.com/pages/datenschutz.html;nein
https://powertech-performance.com/blog/porsche-aufbereitung-erfurt-keramikversiegelung-zertifiziert/;https://powertech-performance.com/pages/cookie-einstellungen.html;Cookie-Einstellungen;Bestand: Seitenlink;Navigation;Spezialfahrzeuge;technisch lokal auflösbar;;https://powertech-performance.com/pages/cookie-einstellungen.html;nein
https://powertech-performance.com/blog/porsche-aufbereitung-erfurt-keramikversiegelung-zertifiziert/;https://powertech-performance.com/pages/seitenuebersicht.html;Seitenübersicht;Bestand: Seitenlink;Navigation;Spezialfahrzeuge;technisch lokal auflösbar;;https://powertech-performance.com/pages/seitenuebersicht.html;nein
https://powertech-performance.com/blog/porsche-aufbereitung-erfurt-keramikversiegelung-zertifiziert/;https://powertech-performance.com/pages/impressum.html;Impressum;Bestand: Seitenlink;Inhalt;Spezialfahrzeuge;technisch lokal auflösbar;;https://powertech-performance.com/pages/impressum.html;nein
https://powertech-performance.com/blog/professionelle-cabrioverdeck-impraegnierung-und-reinigung/;https://powertech-performance.com/;Powertech Performance Logo;Bestand: Seitenlink;Header;Spezialfahrzeuge;technisch lokal auflösbar;;https://powertech-performance.com/;nein
https://powertech-performance.com/blog/professionelle-cabrioverdeck-impraegnierung-und-reinigung/;https://powertech-performance.com/#leistungen;Autoaufbereitung;Bestand: Sprunglink;Navigation;Spezialfahrzeuge;technisch lokal auflösbar;;https://powertech-performance.com/;nein
https://powertech-performance.com/blog/professionelle-cabrioverdeck-impraegnierung-und-reinigung/;https://powertech-performance.com/#ueber-uns;Über uns;Bestand: Sprunglink;Navigation;Spezialfahrzeuge;Sprungziel fehlt;"Passende existierende Abschnitts-ID verwenden; keine Inhaltsbehauptung aus dem alten Anchor übernehmen";https://powertech-performance.com/;nein
https://powertech-performance.com/blog/professionelle-cabrioverdeck-impraegnierung-und-reinigung/;https://powertech-performance.com/blog/;Blog;Bestand: Seitenlink;Navigation;Spezialfahrzeuge;technisch lokal auflösbar;;https://powertech-performance.com/blog/;nein
https://powertech-performance.com/blog/professionelle-cabrioverdeck-impraegnierung-und-reinigung/;https://powertech-performance.com/pages/kontakt.html;Kontakt;Bestand: Seitenlink;Navigation;Spezialfahrzeuge;technisch lokal auflösbar;;https://powertech-performance.com/pages/kontakt.html;nein
https://powertech-performance.com/blog/professionelle-cabrioverdeck-impraegnierung-und-reinigung/;https://powertech-performance.com/pages/kontakt.html;Jetzt anfragen;Bestand: Seitenlink;Inhalt;Spezialfahrzeuge;Generischer Anchor;"Im redaktionellen Text Zielthema nennen; generische Formular-CTAs dürfen bleiben";https://powertech-performance.com/pages/kontakt.html;nein
https://powertech-performance.com/blog/professionelle-cabrioverdeck-impraegnierung-und-reinigung/;https://powertech-performance.com/blog/;Blog;Bestand: Seitenlink;Breadcrumb;Spezialfahrzeuge;technisch lokal auflösbar;;https://powertech-performance.com/blog/;nein
https://powertech-performance.com/blog/professionelle-cabrioverdeck-impraegnierung-und-reinigung/;https://powertech-performance.com/pages/kontakt.html;Angebot anfordern;Bestand: Seitenlink;Inhalt;Spezialfahrzeuge;technisch lokal auflösbar;;https://powertech-performance.com/pages/kontakt.html;nein
https://powertech-performance.com/blog/professionelle-cabrioverdeck-impraegnierung-und-reinigung/;https://powertech-performance.com/#leistungen;Alle Leistungen ansehen;Bestand: Sprunglink;Sidebar;Spezialfahrzeuge;technisch lokal auflösbar;;https://powertech-performance.com/;nein
https://powertech-performance.com/blog/professionelle-cabrioverdeck-impraegnierung-und-reinigung/;https://powertech-performance.com/pages/kontakt.html;Zur Kontaktseite;Bestand: Seitenlink;Sidebar;Spezialfahrzeuge;technisch lokal auflösbar;;https://powertech-performance.com/pages/kontakt.html;nein
https://powertech-performance.com/blog/professionelle-cabrioverdeck-impraegnierung-und-reinigung/;https://powertech-performance.com/pages/impressum.html;Impressum;Bestand: Seitenlink;Navigation;Spezialfahrzeuge;technisch lokal auflösbar;;https://powertech-performance.com/pages/impressum.html;nein
https://powertech-performance.com/blog/professionelle-cabrioverdeck-impraegnierung-und-reinigung/;https://powertech-performance.com/pages/datenschutz.html;Datenschutzerklärung;Bestand: Seitenlink;Navigation;Spezialfahrzeuge;technisch lokal auflösbar;;https://powertech-performance.com/pages/datenschutz.html;nein
https://powertech-performance.com/blog/professionelle-cabrioverdeck-impraegnierung-und-reinigung/;https://powertech-performance.com/pages/cookie-einstellungen.html;Cookie-Einstellungen;Bestand: Seitenlink;Navigation;Spezialfahrzeuge;technisch lokal auflösbar;;https://powertech-performance.com/pages/cookie-einstellungen.html;nein
https://powertech-performance.com/blog/professionelle-cabrioverdeck-impraegnierung-und-reinigung/;https://powertech-performance.com/pages/seitenuebersicht.html;Seitenübersicht;Bestand: Seitenlink;Navigation;Spezialfahrzeuge;technisch lokal auflösbar;;https://powertech-performance.com/pages/seitenuebersicht.html;nein
https://powertech-performance.com/blog/professionelle-cabrioverdeck-impraegnierung-und-reinigung/;https://powertech-performance.com/pages/impressum.html;Impressum;Bestand: Seitenlink;Inhalt;Spezialfahrzeuge;technisch lokal auflösbar;;https://powertech-performance.com/pages/impressum.html;nein
https://powertech-performance.com/blog/professionelle-innenreinigung-auto-in-der-naehe/;https://powertech-performance.com/;Powertech Performance Logo;Bestand: Seitenlink;Header;Innenraumreinigung;technisch lokal auflösbar;;https://powertech-performance.com/;nein
